"EmployeeID","Age","Attrition","BusinessTravel","Department","DistanceFromHome","Education","EducationField","EmployeeCount","Gender","JobLevel","JobRole","MaritalStatus","MonthlyIncome","NumCompaniesWorked","Over18","PercentSalaryHike","StandardHours","StockOptionLevel","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsSinceLastPromotion","YearsWithCurrManager","EnvironmentSatisfaction","JobSatisfaction","WorkLifeBalance","JobInvolvement","PerformanceRating","Avg_Daily_Hours","Avg_Weekly_Hours","Days_off"
4005,46,"No","Travel_Rarely","Human Resources",1,3,"Life Sciences",1,"Female",1,"Laboratory Technician","Divorced",190810,3,"Y",21,8,0,12,2,9,4,7,4,4,2,3,4,7.183089,33.51419935,7
4006,28,"No","Non-Travel","Research & Development",7,3,"Life Sciences",1,"Male",1,"Sales Executive","Divorced",89660,1,"Y",16,8,1,3,3,3,2,2,3,4,3,2,3,7.699578,33.6871841,21
4007,29,"No","Travel_Rarely","Research & Development",16,3,"Medical",1,"Female",1,"Manufacturing Director","Divorced",22100,8,"Y",11,8,1,11,4,7,1,6,4,3,3,3,3,8.028728,37.16796296,8
4008,42,"No","Travel_Rarely","Sales",2,4,"Medical",1,"Female",2,"Research Director","Single",45390,4,"Y",17,8,1,8,5,0,0,0,4,3,3,3,3,6.612406,30.70687908,7
4009,32,"Yes","Travel_Rarely","Research & Development",1,1,"Medical",1,"Male",2,"Laboratory Technician","Single",27410,7,"Y",11,8,0,7,3,2,2,2,3,2,2,3,3,10.377717,47.19704248,12
4010,46,"No","Travel_Rarely","Research & Development",23,1,"Life Sciences",1,"Male",2,"Laboratory Technician","Divorced",34910,2,"Y",14,8,0,25,0,19,2,8,1,1,3,3,3,7.934115,35.46778322,16
4011,27,"No","Travel_Rarely","Sales",2,3,"Life Sciences",1,"Female",5,"Research Scientist","Married",45410,1,"Y",14,8,2,9,4,9,5,8,2,3,3,4,3,7.055443,31.82834423,14
4012,29,"No","Travel_Rarely","Research & Development",1,2,"Medical",1,"Male",3,"Sales Executive","Married",26780,1,"Y",25,8,1,1,3,1,0,0,4,2,3,3,4,8.013265,36.74127996,10
4013,43,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Male",1,"Manufacturing Director","Married",73790,7,"Y",13,8,2,21,3,16,6,14,1,3,3,2,3,6.28066,29.19446623,8
4014,48,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",2,"Manager","Married",62720,4,"Y",14,8,0,29,3,22,12,9,4,2,3,2,3,6.110301,28.62606209,6
4015,29,"Yes","Travel_Frequently","Research & Development",13,2,"Life Sciences",1,"Female",1,"Laboratory Technician","Single",52200,1,"Y",17,8,0,1,3,1,1,0,4,4,2,2,3,8.596432,38.118878,18
4016,46,"Yes","Travel_Rarely","Research & Development",4,4,"Medical",1,"Female",2,"Sales Representative","Married",27430,5,"Y",25,8,1,14,1,8,0,7,3,2,3,4,4,7.898959,36.38809368,9
4017,27,"No","Travel_Frequently","Research & Development",16,4,"Medical",1,"Male",3,"Healthcare Representative","Married",49980,0,"Y",20,8,2,8,3,7,7,3,4,1,2,3,4,7.688702,34.83667211,13
4018,39,"No","Travel_Rarely","Research & Development",2,3,"Technical Degree",1,"Male",3,"Healthcare Representative","Divorced",102520,8,"Y",13,8,1,7,3,2,2,2,4,4,3,3,3,6.493613,29.64544118,11
4019,55,"No","Travel_Rarely","Research & Development",2,3,"Life Sciences",1,"Female",1,"Human Resources","Married",27810,8,"Y",13,8,1,19,2,5,0,4,2,4,4,3,3,6.178374,28.58688998,8
4020,28,"No","Travel_Rarely","Research & Development",29,2,"Life Sciences",1,"Male",2,"Laboratory Technician","Married",68520,1,"Y",18,8,1,1,2,1,0,0,2,2,3,4,3,6.950779,30.66820261,19
4021,30,"Yes","Travel_Rarely","Sales",12,4,"Life Sciences",1,"Female",2,"Sales Executive","Single",49500,1,"Y",12,8,2,1,3,1,0,0,2,4,2,3,3,7.718415,34.80736383,14
4022,22,"Yes","Travel_Rarely","Research & Development",16,2,"Life Sciences",1,"Female",2,"Laboratory Technician","Single",35790,1,"Y",19,8,3,1,3,1,0,0,4,2,3,3,3,10.512893,47.20586601,15
4023,36,"No","Travel_Rarely","Research & Development",11,3,"Life Sciences",1,"Male",1,"Sales Executive","Married",131910,1,"Y",14,8,1,10,2,10,1,7,2,3,3,2,3,9.49043,42.60698257,15
4024,31,"No","Travel_Rarely","Research & Development",2,4,"Life Sciences",1,"Female",5,"Manager","Divorced",103770,1,"Y",14,8,0,10,2,10,0,2,2,3,3,3,3,7.527198,33.05728758,20
4025,34,"No","Travel_Rarely","Sales",14,2,"Technical Degree",1,"Female",1,"Sales Executive","Married",22350,2,"Y",14,8,1,9,2,5,1,0,3,4,3,3,3,8.067218,36.83859477,11
4026,29,"No","Travel_Rarely","Research & Development",5,5,"Life Sciences",1,"Female",1,"Sales Executive","Single",105020,3,"Y",12,8,0,11,4,3,1,2,4,1,3,2,3,7.119061,33.09070806,7
4027,37,"No","Travel_Rarely","Research & Development",7,2,"Medical",1,"Male",1,"Manufacturing Director","Married",20110,5,"Y",13,8,0,16,4,5,0,4,4,1,3,4,3,8.723635,41.23562092,3
4028,35,"No","Travel_Rarely","Sales",2,1,"Technical Degree",1,"Male",2,"Laboratory Technician","Married",18590,0,"Y",25,8,1,4,2,3,0,2,4,2,3,2,4,10.506961,48.64069717,8
4029,45,"No","Travel_Rarely","Research & Development",3,3,"Medical",1,"Female",2,"Sales Executive","Married",37600,0,"Y",14,8,1,10,2,9,3,8,2,4,2,2,3,7.11069,33.6037854,3
4030,36,"No","Travel_Frequently","Research & Development",5,3,"Medical",1,"Female",4,"Manufacturing Director","Single",177790,1,"Y",17,8,1,10,5,10,0,8,2,4,2,1,3,6.489739,28.88596405,17
4031,40,"No","Travel_Rarely","Research & Development",3,3,"Other",1,"Male",1,"Sales Executive","Divorced",68330,2,"Y",13,8,0,22,3,19,11,16,1,NA,3,3,3,6.832436,31.47581699,9
4032,26,"No","Travel_Rarely","Research & Development",26,2,"Life Sciences",1,"Male",2,"Human Resources","Married",68120,1,"Y",13,8,0,1,2,1,1,0,2,3,2,2,3,9.305777,42.31943355,12
4033,27,"No","Travel_Rarely","Research & Development",4,3,"Technical Degree",1,"Male",2,"Manufacturing Director","Single",51710,0,"Y",20,8,1,9,1,8,0,7,1,3,2,2,4,7.554721,34.36278867,12
4034,48,"No","Travel_Frequently","Research & Development",2,3,"Life Sciences",1,"Male",2,"Research Director","Divorced",197400,3,"Y",14,8,0,24,2,22,4,7,4,4,3,4,3,7.195166,32.31422113,17
4035,44,"No","Travel_Rarely","Sales",1,2,"Medical",1,"Male",4,"Manager","Married",187110,2,"Y",12,8,1,10,0,2,2,2,2,1,3,3,3,7.083899,32.08619281,13
4036,34,"Yes","Non-Travel","Research & Development",27,2,"Life Sciences",1,"Female",1,"Sales Representative","Married",36920,1,"Y",12,8,1,5,5,5,3,0,4,1,3,3,3,10.200663,45.61581699,16
4037,56,"Yes","Travel_Rarely","Human Resources",1,2,"Medical",1,"Female",5,"Sales Executive","Single",25590,1,"Y",21,8,0,5,3,4,1,0,1,4,3,3,4,6.893758,30.70915577,17
4038,36,"No","Travel_Rarely","Research & Development",13,3,"Technical Degree",1,"Female",3,"Healthcare Representative","Married",25170,2,"Y",14,8,0,12,3,4,1,3,3,2,1,3,3,7.322568,34.02510349,7
4039,41,"No","Travel_Rarely","Research & Development",5,3,"Life Sciences",1,"Female",1,"Sales Executive","Married",66230,5,"Y",18,8,0,14,3,5,1,4,3,2,3,3,3,6.408234,29.26913399,11
4040,42,"No","Travel_Rarely","Research & Development",7,3,"Technical Degree",1,"Female",2,"Sales Executive","Married",182650,9,"Y",12,8,1,18,4,13,5,7,3,1,4,3,3,7.4216,33.62319172,13
4041,31,"No","Travel_Rarely","Sales",9,4,"Life Sciences",1,"Female",1,"Sales Executive","Divorced",161240,2,"Y",23,8,1,8,2,5,1,4,3,4,3,2,4,8.306982,36.32988562,21
4042,34,"No","Travel_Rarely","Research & Development",8,1,"Life Sciences",1,"Female",3,"Laboratory Technician","Married",25850,3,"Y",12,8,0,9,5,4,0,1,4,4,2,3,3,9.197162,43.29292484,4
4043,31,"No","Travel_Rarely","Sales",25,2,"Life Sciences",1,"Female",3,"Manufacturing Director","Divorced",182130,8,"Y",21,8,2,4,3,2,2,2,1,3,2,4,4,6.829941,30.3991122,17
4044,26,"No","Travel_Frequently","Sales",16,2,"Life Sciences",1,"Male",2,"Healthcare Representative","Married",83800,0,"Y",14,8,0,8,3,7,7,7,3,4,3,4,3,6.103723,28.11616013,10
4045,45,"No","Travel_Frequently","Research & Development",8,4,"Life Sciences",1,"Female",2,"Manager","Single",29940,4,"Y",18,8,1,12,2,4,0,3,2,3,3,3,3,7.825787,34.52381264,19
4046,33,"No","Travel_Rarely","Sales",1,3,"Life Sciences",1,"Female",5,"Sales Executive","Single",12230,1,"Y",13,8,1,10,3,10,0,9,2,3,2,3,3,6.405411,27.99990741,21
4047,28,"No","Travel_Frequently","Sales",8,3,"Life Sciences",1,"Male",4,"Research Scientist","Married",11180,1,"Y",11,8,0,7,3,7,0,7,3,4,3,3,3,10.561231,49.87779956,3
4048,29,"Yes","Travel_Frequently","Human Resources",2,4,"Human Resources",1,"Male",2,"Sales Executive","Single",28750,1,"Y",11,8,0,1,3,1,0,0,3,1,3,3,3,6.796934,30.91099129,13
4049,39,"No","Non-Travel","Research & Development",8,5,"Medical",1,"Female",2,"Sales Representative","Married",188240,6,"Y",19,8,1,10,4,3,1,2,1,3,3,3,3,6.295511,29.15534314,8
4050,27,"No","Travel_Rarely","Sales",3,2,"Technical Degree",1,"Male",2,"Healthcare Representative","Married",135770,1,"Y",12,8,1,6,2,5,1,2,2,2,2,3,3,7.257912,32.44157952,16
4051,34,"No","Travel_Frequently","Research & Development",9,4,"Life Sciences",1,"Female",2,"Manufacturing Director","Married",26250,1,"Y",12,8,3,16,4,15,6,11,3,4,3,3,3,8.863295,40.85638889,10
4052,28,"Yes","Travel_Rarely","Research & Development",25,3,"Technical Degree",1,"Male",1,"Research Director","Single",187890,3,"Y",16,8,1,6,4,2,2,2,4,3,3,3,3,9.371957,41.52681917,19
4053,47,"No","Non-Travel","Research & Development",1,4,"Medical",1,"Male",1,"Research Scientist","Married",45380,8,"Y",11,8,0,16,3,8,1,7,3,2,4,3,3,5.990635,27.02465142,14
4054,56,"No","Travel_Rarely","Research & Development",4,3,"Technical Degree",1,"Female",2,"Sales Executive","Married",198470,4,"Y",14,8,0,6,6,0,0,0,4,1,3,3,3,7.896973,36.38679194,9
4055,39,"No","Travel_Rarely","Research & Development",1,3,"Other",1,"Female",1,"Laboratory Technician","Married",105120,1,"Y",12,8,1,10,2,10,7,9,1,1,3,3,3,7.016283,31.23129085,18
4056,38,"No","Travel_Frequently","Research & Development",4,2,"Medical",1,"Female",1,"Manager","Divorced",44440,1,"Y",13,8,0,20,2,20,0,7,4,2,3,3,3,10.781477,51.3721732,1
4057,58,"No","Travel_Rarely","Sales",5,3,"Marketing",1,"Male",5,"Sales Representative","Married",21540,4,"Y",21,8,1,29,3,1,0,0,4,4,2,3,4,9.92389,46.13689542,7
4058,32,"Yes","Travel_Frequently","Research & Development",9,3,"Life Sciences",1,"Male",2,"Laboratory Technician","Single",191900,3,"Y",17,8,1,8,2,4,0,3,1,3,3,3,3,10.2139,46.07,14
4059,38,"No","Travel_Rarely","Research & Development",3,4,"Life Sciences",1,"Female",1,"Sales Representative","Divorced",44900,2,"Y",21,8,1,10,1,5,0,3,2,4,4,3,4,7.61072,35.51422658,6
4060,49,"No","Travel_Frequently","Sales",11,4,"Life Sciences",1,"Male",2,"Research Scientist","Married",35060,3,"Y",11,8,1,28,4,5,4,3,2,4,3,2,3,6.307485,27.45453159,23
4061,42,"No","Travel_Rarely","Sales",1,3,"Life Sciences",1,"Female",1,"Sales Executive","Divorced",23720,3,"Y",12,8,1,14,3,0,0,0,2,4,3,3,3,8.693174,39.17826797,14
4062,27,"Yes","Travel_Frequently","Sales",8,1,"Life Sciences",1,"Male",4,"Laboratory Technician","Married",102310,1,"Y",13,8,1,1,2,1,0,0,1,2,3,3,3,6.498731,28.28962418,22
4063,35,"No","Travel_Rarely","Research & Development",25,1,"Medical",1,"Male",1,"Sales Executive","Married",54100,0,"Y",18,8,0,6,4,5,0,4,2,1,1,3,3,6.553022,30.19911765,9
4064,28,"No","Non-Travel","Research & Development",21,1,"Medical",1,"Male",3,"Research Scientist","Single",79780,1,"Y",16,8,2,5,2,5,1,4,3,3,2,3,3,6.708564,29.86179739,18
4065,31,"No","Non-Travel","Sales",23,1,"Medical",1,"Male",1,"Sales Executive","Divorced",38670,1,"Y",11,8,1,4,4,4,2,3,3,1,4,4,3,9.772403,43.8742756,15
4066,36,"No","Non-Travel","Research & Development",1,3,"Life Sciences",1,"Male",2,"Research Scientist","Married",28380,1,"Y",19,8,2,5,5,5,0,2,1,2,3,1,3,7.112342,31.92651416,15
4067,34,"No","Travel_Rarely","Sales",2,3,"Marketing",1,"Male",4,"Healthcare Representative","Single",46950,1,"Y",16,8,1,14,2,14,2,1,1,4,2,3,3,5.993802,26.32569172,20
4068,34,"No","Travel_Rarely","Research & Development",19,3,"Technical Degree",1,"Female",1,"Research Director","Divorced",33390,1,"Y",16,8,0,9,2,8,1,1,4,3,2,2,3,6.793736,31.56894336,7
4069,26,"No","Travel_Rarely","Research & Development",2,2,"Life Sciences",1,"Male",2,"Research Scientist","Single",20800,0,"Y",13,8,0,8,6,7,7,6,3,1,2,4,3,6.788305,31.15367102,10
4070,29,"No","Travel_Rarely","Research & Development",2,4,"Other",1,"Male",2,"Laboratory Technician","Married",20960,0,"Y",22,8,0,6,2,5,0,2,1,1,2,4,4,7.710128,36.12675381,5
4071,32,"No","Non-Travel","Research & Development",3,1,"Life Sciences",1,"Male",3,"Manager","Divorced",62090,5,"Y",17,8,1,9,5,5,1,2,3,4,3,4,3,6.603066,30.81818083,6
4072,31,"No","Travel_Frequently","Research & Development",25,5,"Technical Degree",1,"Female",2,"Human Resources","Married",180610,1,"Y",14,8,1,10,2,10,8,7,4,1,3,3,3,6.934001,31.41188998,13
4073,28,"Yes","Travel_Rarely","Sales",7,5,"Life Sciences",1,"Female",2,"Sales Representative","Divorced",171230,5,"Y",15,8,1,6,2,4,0,3,3,4,2,2,3,6.290863,29.33168301,6
4074,38,"No","Travel_Rarely","Research & Development",9,2,"Technical Degree",1,"Male",3,"Sales Representative","Single",23720,4,"Y",12,8,0,20,3,1,0,0,1,1,2,2,3,7.242159,33.23216231,12
4075,35,"No","Travel_Rarely","Research & Development",5,3,"Life Sciences",1,"Male",2,"Sales Representative","Married",48830,1,"Y",18,8,1,10,1,10,0,9,3,4,3,1,3,8.81153,38.69232571,20
4076,27,"No","Travel_Rarely","Sales",2,3,"Life Sciences",1,"Female",1,"Manager","Single",39040,1,"Y",15,8,0,7,2,7,0,7,4,4,3,3,3,7.889389,35.87684096,12
4077,32,"No","Travel_Rarely","Research & Development",8,1,"Medical",1,"Female",2,"Research Scientist","Single",46270,8,"Y",17,8,1,8,2,1,0,0,4,4,3,2,3,7.321815,33.89019608,8
4078,31,"Yes","Travel_Frequently","Research & Development",2,1,"Other",1,"Male",3,"Sales Executive","Married",70940,1,"Y",14,8,1,10,2,10,0,8,1,4,3,3,3,10.317863,45.9104793,17
4079,53,"Yes","Travel_Rarely","Research & Development",18,3,"Medical",1,"Male",1,"Research Scientist","Single",34230,6,"Y",15,8,1,15,4,2,2,2,1,1,2,3,3,10.808653,49.79258715,9
4080,54,"No","Travel_Rarely","Research & Development",14,3,"Other",1,"Male",3,"Research Scientist","Married",66740,3,"Y",17,8,1,9,2,4,2,3,1,3,2,3,3,7.858071,34.64803377,19
4081,33,"No","Travel_Frequently","Research & Development",2,4,"Medical",1,"Female",4,"Sales Executive","Divorced",168800,1,"Y",14,8,3,9,2,9,2,8,4,3,3,3,3,7.887598,36.80931373,6
4082,43,"No","Travel_Rarely","Research & Development",3,3,"Medical",1,"Male",1,"Research Scientist","Married",90940,1,"Y",12,8,1,10,0,10,0,9,1,3,3,3,3,7.520212,34.92905229,7
4083,38,"No","Travel_Frequently","Research & Development",2,5,"Medical",1,"Female",4,"Sales Executive","Married",84460,0,"Y",14,8,0,7,3,6,1,2,4,2,3,2,3,8.003355,36.22970588,13
4084,55,"No","Travel_Rarely","Sales",9,3,"Marketing",1,"Male",2,"Laboratory Technician","Married",119160,4,"Y",15,8,1,35,3,10,1,4,3,2,3,2,3,8.175601,38.00533769,7
4085,31,"No","Travel_Rarely","Sales",6,3,"Other",1,"Male",1,"Manufacturing Director","Divorced",45340,1,"Y",13,8,0,1,2,1,0,0,4,4,3,3,3,10.813751,48.96625817,13
4086,39,"No","Travel_Rarely","Research & Development",4,3,"Life Sciences",1,"Male",2,"Sales Executive","Single",98520,0,"Y",12,8,1,21,5,20,11,10,2,1,3,2,3,6.089302,28.05922113,9
4087,42,"No","Non-Travel","Research & Development",10,4,"Life Sciences",1,"Female",2,"Research Scientist","Single",61510,1,"Y",13,8,1,20,3,20,3,7,4,3,3,3,3,6.598214,29.23217865,19
4088,31,"No","Non-Travel","Research & Development",14,2,"Life Sciences",1,"Male",2,"Healthcare Representative","Married",23020,4,"Y",14,8,0,13,3,11,4,8,3,3,4,3,3,6.097766,27.5020207,14
4089,54,"No","Travel_Rarely","Research & Development",1,3,"Medical",1,"Female",2,"Human Resources","Single",23620,6,"Y",13,8,1,9,2,5,1,4,3,1,3,4,3,10.500979,49.61900871,3
4090,24,"No","Travel_Rarely","Research & Development",5,4,"Other",1,"Male",1,"Manufacturing Director","Single",178610,1,"Y",11,8,2,4,5,4,1,2,2,3,2,1,3,6.874406,29.81416122,23
4091,23,"No","Travel_Rarely","Research & Development",7,3,"Life Sciences",1,"Male",2,"Research Scientist","Single",191870,1,"Y",11,8,1,5,2,5,1,4,4,4,4,3,3,7.025247,32.38477124,9
4092,40,"No","Travel_Frequently","Research & Development",21,3,"Medical",1,"Female",3,"Research Scientist","Married",197170,1,"Y",21,8,0,10,1,10,9,4,4,3,4,2,4,7.799974,36.41682462,7
4093,40,"No","Travel_Rarely","Research & Development",8,1,"Medical",1,"Female",5,"Research Scientist","Married",35440,3,"Y",18,8,3,15,3,11,5,10,2,2,3,2,3,6.187881,28.40007081,10
4094,25,"No","Travel_Rarely","Sales",20,5,"Medical",1,"Female",2,"Laboratory Technician","Married",85000,4,"Y",12,8,0,6,2,2,1,2,3,2,3,3,3,6.211339,28.02687364,14
4095,30,"No","Travel_Rarely","Human Resources",20,4,"Life Sciences",1,"Male",2,"Research Scientist","Married",46610,1,"Y",11,8,0,12,3,12,1,7,4,2,2,2,3,6.117869,27.58922658,14
4096,25,"No","Travel_Rarely","Research & Development",7,2,"Medical",1,"Male",5,"Sales Executive","Divorced",41030,6,"Y",15,8,1,7,2,2,0,2,4,3,2,3,3,10.196006,45.98555011,14
4097,47,"No","Travel_Rarely","Research & Development",1,4,"Life Sciences",1,"Male",2,"Sales Executive","Single",42490,2,"Y",13,8,1,25,2,17,12,11,1,3,3,2,3,7.794043,35.92798475,9
4098,33,"No","Non-Travel","Research & Development",1,3,"Life Sciences",1,"Male",2,"Research Scientist","Divorced",140260,1,"Y",12,8,0,1,4,1,0,0,2,3,2,3,3,6.203212,28.57982571,9
4099,38,"No","Travel_Rarely","Research & Development",19,3,"Life Sciences",1,"Female",2,"Sales Executive","Married",68930,0,"Y",17,8,0,16,3,15,5,8,4,2,3,3,3,7.914535,37.23613834,4
4100,31,"No","Travel_Rarely","Research & Development",10,4,"Medical",1,"Female",3,"Sales Executive","Married",61250,0,"Y",13,8,1,3,3,2,1,2,1,3,3,3,3,7.226889,32.59090414,14
4101,38,"No","Travel_Frequently","Research & Development",1,4,"Other",1,"Male",2,"Research Scientist","Married",36690,2,"Y",19,8,0,10,2,8,7,7,1,3,3,3,3,6.494888,29.28763072,14
4102,42,"No","Travel_Rarely","Research & Development",6,3,"Medical",1,"Male",2,"Laboratory Technician","Divorced",100080,6,"Y",19,8,1,9,3,4,1,2,4,1,2,1,3,9.803851,45.75940632,6
4103,41,"No","Travel_Rarely","Sales",2,2,"Medical",1,"Male",1,"Healthcare Representative","Married",23870,3,"Y",17,8,1,12,1,5,1,0,4,4,3,1,3,7.670736,33.84125817,20
4104,47,"No","Non-Travel","Research & Development",21,2,"Medical",1,"Male",1,"Sales Executive","Married",46390,0,"Y",11,8,1,14,2,13,5,12,3,2,1,2,3,7.224853,33.58698802,7
4105,35,"No","Travel_Rarely","Research & Development",4,3,"Life Sciences",1,"Male",2,"Healthcare Representative","Married",78980,7,"Y",15,8,0,5,2,2,2,2,4,3,3,2,3,10.381682,47.4577451,11
4106,22,"No","Travel_Rarely","Human Resources",12,1,"Human Resources",1,"Male",2,"Sales Executive","Single",25340,0,"Y",11,8,0,4,1,3,1,2,4,3,4,3,3,6.414363,28.29005447,20
4107,35,"No","Travel_Rarely","Research & Development",9,3,"Medical",1,"Female",2,"Sales Executive","Single",131420,1,"Y",25,8,2,10,4,10,0,8,2,3,3,3,4,7.986353,36.65523965,10
4108,33,"No","Travel_Rarely","Sales",3,4,"Medical",1,"Male",3,"Healthcare Representative","Married",16110,0,"Y",14,8,0,10,2,9,8,1,2,4,3,2,3,9.070098,40.0137854,20
4109,32,"No","Travel_Rarely","Research & Development",3,2,"Technical Degree",1,"Male",3,"Manufacturing Director","Single",53630,1,"Y",13,8,0,6,4,6,4,1,3,2,3,3,3,6.992426,30.71392157,20
4110,40,"No","Travel_Rarely","Research & Development",1,4,"Medical",1,"Male",2,"Research Director","Married",50710,8,"Y",17,8,1,8,3,1,0,0,1,4,2,2,3,6.217579,28.63955882,10
4111,32,"No","Travel_Rarely","Research & Development",1,2,"Medical",1,"Male",3,"Sales Executive","Married",136950,0,"Y",13,8,0,3,3,2,2,2,2,2,3,3,3,6.021212,27.14884532,14
4112,39,"No","Travel_Rarely","Research & Development",4,4,"Life Sciences",1,"Male",1,"Sales Executive","Single",134020,7,"Y",14,8,1,18,1,7,1,7,1,4,3,3,3,8.004868,36.24752179,13
4113,38,"No","Travel_Rarely","Sales",20,4,"Medical",1,"Female",2,"Research Director","Married",20290,3,"Y",11,8,1,20,3,18,1,11,2,3,3,2,3,8.04372,37.37979303,7
4114,32,"No","Travel_Rarely","Research & Development",18,3,"Life Sciences",1,"Male",2,"Manager","Married",63770,1,"Y",12,8,2,14,3,14,5,7,3,4,3,3,3,7.899861,36.08483115,11
4115,37,"No","Travel_Rarely","Research & Development",1,3,"Life Sciences",1,"Female",4,"Sales Executive","Married",54290,1,"Y",17,8,1,16,3,16,6,8,3,4,3,3,3,9.395384,41.9862963,16
4116,25,"No","Travel_Rarely","Research & Development",2,4,"Medical",1,"Female",2,"Manufacturing Director","Divorced",27850,0,"Y",21,8,0,6,2,5,0,4,1,3,2,3,4,7.972672,37.05942266,7
4117,52,"No","Non-Travel","Research & Development",2,4,"Other",1,"Male",1,"Manager","Divorced",46140,2,"Y",16,8,1,16,3,9,0,0,1,4,NA,3,3,6.776608,30.81410131,12
4118,44,"No","Travel_Rarely","Research & Development",8,1,"Life Sciences",1,"Female",1,"Sales Representative","Single",26100,6,"Y",15,8,0,6,2,4,1,2,2,4,3,3,3,10.798695,48.90350763,13
4119,21,"No","Travel_Rarely","Sales",10,5,"Medical",1,"Male",3,"Research Scientist","Single",66870,1,"Y",19,8,3,2,0,2,1,2,3,1,3,3,3,8.192937,37.27934096,13
4120,39,"No","Non-Travel","Research & Development",3,4,"Life Sciences",1,"Female",2,"Research Director","Single",47240,2,"Y",12,8,1,21,4,6,1,3,4,4,2,4,3,6.270208,28.76276688,10
4121,23,"Yes","Travel_Frequently","Research & Development",2,4,"Life Sciences",1,"Female",2,"Manufacturing Director","Married",61790,1,"Y",11,8,0,1,3,1,1,0,4,1,2,3,3,7.9986,37.63464597,4
4122,36,"No","Travel_Rarely","Research & Development",24,3,"Life Sciences",1,"Female",2,"Laboratory Technician","Married",61200,0,"Y",19,8,0,10,2,9,3,4,1,4,3,3,3,7.837768,35.2171732,15
4123,36,"No","Travel_Frequently","Research & Development",16,1,"Medical",1,"Male",2,"Sales Executive","Divorced",105960,7,"Y",15,8,0,18,3,4,0,2,4,2,3,2,3,7.80161,36.40145969,6
4124,56,"No","Non-Travel","Research & Development",8,1,"Life Sciences",1,"Male",1,"Sales Executive","Divorced",54670,1,"Y",20,8,0,13,6,13,1,9,3,3,2,2,4,6.571621,29.38518519,17
4125,29,"Yes","Travel_Rarely","Research & Development",9,4,"Medical",1,"Male",2,"Sales Representative","Married",29960,9,"Y",25,8,0,4,4,2,2,2,1,4,4,3,4,10.940326,51.92195534,2
4126,42,"No","Travel_Rarely","Research & Development",17,1,"Life Sciences",1,"Male",3,"Research Scientist","Married",99980,5,"Y",24,8,2,24,3,22,4,14,1,3,2,2,4,7.361334,33.50263617,12
4127,56,"Yes","Travel_Rarely","Sales",10,4,"Other",1,"Male",2,"Sales Executive","Married",40780,8,"Y",24,8,1,14,3,10,9,8,4,3,1,3,4,6.802081,31.34300109,9
4128,41,"No","Travel_Rarely","Research & Development",13,4,"Life Sciences",1,"Female",1,"Healthcare Representative","Married",109200,0,"Y",15,8,1,21,3,20,0,10,1,2,3,4,3,7.776606,35.83828431,9
4129,34,"No","Travel_Rarely","Sales",1,3,"Medical",1,"Female",1,"Laboratory Technician","Married",62320,1,"Y",13,8,1,8,3,8,1,7,4,3,3,3,3,7.387211,34.61817538,5
4130,36,"No","Non-Travel","Sales",1,1,"Medical",1,"Female",1,"Human Resources","Divorced",132470,1,"Y",14,8,0,15,3,15,11,11,4,4,2,3,3,7.725862,34.83980937,15
4131,41,"No","Travel_Rarely","Research & Development",1,5,"Medical",1,"Male",1,"Healthcare Representative","Divorced",40810,2,"Y",13,8,0,14,3,5,0,4,3,2,3,3,3,7.090625,30.99909586,21
4132,32,"No","Travel_Rarely","Sales",9,4,"Life Sciences",1,"Female",2,"Research Scientist","Single",57690,1,"Y",11,8,0,4,3,4,1,2,4,1,3,3,3,6.661144,30.29632898,13
4133,35,"No","Travel_Rarely","Research & Development",16,3,"Medical",1,"Female",2,"Healthcare Representative","Single",23940,1,"Y",16,8,1,9,3,9,1,7,3,4,3,3,3,10.475926,48.47520153,8
4134,38,"No","Travel_Rarely","Research & Development",23,3,"Medical",1,"Male",3,"Sales Representative","Married",39040,1,"Y",22,8,0,10,3,10,1,9,1,4,3,2,4,6.927082,31.24368736,14
4135,50,"Yes","Travel_Frequently","Sales",4,2,"Life Sciences",1,"Female",2,"Laboratory Technician","Divorced",167990,7,"Y",14,8,1,12,2,6,0,1,2,3,3,2,3,7.187586,33.54584423,8
4136,36,"No","Travel_Rarely","Research & Development",22,4,"Life Sciences",1,"Male",1,"Healthcare Representative","Married",29500,4,"Y",14,8,0,8,1,6,0,0,2,4,2,2,3,6.304837,28.43521786,15
4137,45,"No","Travel_Rarely","Sales",24,3,"Life Sciences",1,"Male",1,"Laboratory Technician","Single",36290,8,"Y",16,8,1,8,2,5,0,1,4,3,3,4,3,6.104605,27.54685185,14
4138,40,"No","Travel_Rarely","Sales",10,4,"Life Sciences",1,"Male",1,"Research Scientist","Single",93620,2,"Y",11,8,1,8,6,2,2,2,3,3,3,3,3,6.195991,27.58404684,17
4139,35,"No","Travel_Frequently","Sales",7,2,"Life Sciences",1,"Male",2,"Manufacturing Director","Married",32290,1,"Y",25,8,0,10,2,10,0,2,3,3,4,2,4,8.405673,38.40410675,11
4140,40,"No","Travel_Rarely","Research & Development",17,4,"Life Sciences",1,"Male",1,"Manager","Married",35780,2,"Y",14,8,1,20,2,5,0,2,3,3,3,3,3,7.508662,33.56497821,18
